material_id,formula,band_gap,elements,nelements,nsites,volume,density,formation_energy_per_atom,energy_above_hull,is_stable
mp-29887,Pr(ClO4)3,4.898000000000001,"['Cl', 'O', 'Pr']",3,32,440.1360543568372,3.3144636568489303,-0.9858763947916672,0.0,True
mp-625447,Pr(HO)3,3.7614,"['H', 'O', 'Pr']",3,14,136.3078358187225,4.6762787128947565,-2.1987723772023817,0.0,True
mp-556346,Pr(IO3)3,3.3438000000000003,"['I', 'O', 'Pr']",3,52,804.020053638716,5.4987723418730825,-1.4756154187820525,0.0,True
mp-1201377,Pr(NO3)3,3.1523,"['N', 'O', 'Pr']",3,104,1418.4914768689207,3.061660043958393,-1.4504728955128217,0.0,True
mp-30957,Pr(PO3)3,5.4848,"['O', 'P', 'Pr']",3,26,354.2419471037775,3.5421595201525,-2.984249975815019,0.0,True
mp-1220031,Pr2(MoO4)3,3.9476,"['Mo', 'O', 'Pr']",3,34,501.0761330757556,5.047988249905735,-2.6434841157843123,0.0,True
mp-683974,Pr2(SeO3)3,3.6441,"['O', 'Pr', 'Se']",3,168,2631.6637294966386,5.017764802674847,-2.287634213716518,0.0,True
mp-14415,Pr2Be2GeO7,4.273899999999999,"['Be', 'Ge', 'O', 'Pr']",4,24,291.8641961200541,5.512772355086879,-3.222494771527778,0.0,True
mp-9497,Pr2C(NO)2,3.7041,"['C', 'N', 'O', 'Pr']",4,7,114.36592765302738,5.137562972067364,-2.2417154111904765,0.0,True
mp-1180394,Pr2Hf3(MoO4)9,3.6865,"['Hf', 'Mo', 'O', 'Pr']",4,100,1714.3675646448658,4.371732117300029,-2.5682129594666674,0.0,True
mp-16705,Pr2O3,3.6593,"['O', 'Pr']",2,40,710.2027717486561,6.169147449073244,-3.729270369416666,0.0,True
mp-1209354,Pr2SO6,5.7513000000000005,"['O', 'Pr', 'S']",3,18,238.703431118004,5.702609892134618,-3.113596285648148,0.0,True
mp-5913,Pr2Si2O7,5.1705,"['O', 'Pr', 'Si']",3,44,617.4747293341999,4.840443320945996,-3.6058864407575744,0.0,True
mp-556092,Pr2Te4MoO14,3.1147000000000005,"['Mo', 'O', 'Pr', 'Te']",4,42,711.2368488977515,5.193103761961459,-2.221947571428571,0.0,True
mp-2980,Pr2Te4O11,3.3043,"['O', 'Pr', 'Te']",3,34,529.646868805325,6.071020024510636,-2.2649778232352946,0.0,True
mp-1209377,Pr2TeO6,3.9238,"['O', 'Pr', 'Te']",3,36,528.5583157076311,6.3512830943975045,-2.926918404444445,0.0,True
mp-1195324,Pr2TiO5,3.3239,"['O', 'Pr', 'Ti']",3,32,484.3346371114541,5.618334360185357,-3.7557224327083336,0.0,True
mp-27479,Pr2W2O9,3.4973,"['O', 'Pr', 'W']",3,52,679.5429327202211,7.755924850657874,-2.918131446217949,0.0,True
mp-1209470,Pr2WO6,3.0610000000000004,"['O', 'Pr', 'W']",3,36,513.9085416239378,7.259226227516685,-3.1819932287037025,0.0,True
mp-559426,Pr2Zr2O7,3.4614000000000003,"['O', 'Pr', 'Zr']",3,22,310.90080704451583,6.155665908153558,-3.829410627575757,0.0,True
mp-558051,Pr3BWO9,3.8078,"['B', 'O', 'Pr', 'W']",4,28,381.92813183372033,6.620524217746806,-3.311746417083333,0.0,True
mp-1210032,Pr3Ga5O12,3.0124000000000004,"['Ga', 'O', 'Pr']",3,80,1024.715620589223,6.244262562318273,-2.884866288125001,0.0,True
mp-753821,Pr3GaO6,3.6286,"['Ga', 'O', 'Pr']",3,20,305.9555540196951,6.387408230668669,-3.415209581750001,0.0,True
mp-14328,Pr3GePO9,4.5689,"['Ge', 'O', 'P', 'Pr']",4,56,798.4728462967137,5.5762013090813,-3.331268122653062,0.0,True
mp-1210514,Pr3Lu2(GaO4)3,3.1013,"['Ga', 'Lu', 'O', 'Pr']",4,80,1112.730648394604,7.006805814212136,-3.363975910541668,0.0,True
mp-2973,Pr3Sb5O12,3.168,"['O', 'Pr', 'Sb']",3,40,678.9528240942684,5.984791968497259,-2.5899833424999983,0.0,True
mp-1196034,Pr3Si2BO10,4.7116,"['B', 'O', 'Pr', 'Si']",4,128,1677.3424890892006,5.145522737444605,-3.5630242563541668,0.0,True
mp-14964,Pr3TaO7,3.4185,"['O', 'Pr', 'Ta']",3,22,322.00422446064863,7.381222413636655,-3.7124992820303007,0.0,True
mp-1209985,Pr3VGeO9,3.1255,"['Ge', 'O', 'Pr', 'V']",4,56,826.8289788680893,5.545371877664842,-3.1979742912499995,0.0,True
mp-1201161,Pr4AsBrO8,4.640899999999999,"['As', 'Br', 'O', 'Pr']",4,56,939.0794620407144,5.986993333184367,-3.22773942654762,0.0,True
mp-15577,Pr4Ga2O9,3.6092,"['Ga', 'O', 'Pr']",3,60,956.7006822272886,5.881023596564237,-3.301147007444444,0.0,True
mp-560263,Pr4Se3(O5F3)2,4.005800000000001,"['F', 'O', 'Pr', 'Se']",4,46,679.1622510196079,5.254240665063207,-2.9775295121173007,0.0,True
mp-1105528,Pr5As2ClO10,3.2745,"['As', 'Cl', 'O', 'Pr']",4,18,301.2847845366247,5.7861573048565615,-3.16877689462963,0.0,True
mp-1194712,Pr5Si2Se3O17F,3.9605,"['F', 'O', 'Pr', 'Se', 'Si']",5,56,809.1558445470565,5.288803680496919,-3.0160306203701635,0.0,True
mp-554964,Pr7BP2O17,4.6882,"['B', 'O', 'P', 'Pr']",4,108,1524.067904508786,5.801176338535996,-3.557036568430334,0.0,True
mp-1209642,PrAlGe2O7,4.1704,"['Al', 'Ge', 'O', 'Pr']",4,44,540.1400684914232,5.228296254925489,-2.852746820378788,0.0,True
mp-3466,PrAlO3,4.133100000000001,"['Al', 'O', 'Pr']",3,10,107.09578105965994,6.694744456043699,-3.655848326333329,0.0,True
mp-754109,PrAsO4,3.801,"['As', 'O', 'Pr']",3,12,155.59223496810412,5.97283556024593,-2.7946966373611133,0.0,True
mp-861504,PrBO3,4.6526,"['B', 'O', 'Pr']",3,20,239.34951052552847,5.542315610647776,-3.4464973886666668,0.0,True
mp-1209621,PrGaGe2O7,3.2204,"['Ga', 'Ge', 'O', 'Pr']",4,44,572.5859547804818,5.427844915424376,-2.585206204924242,0.0,True
mp-733581,PrH(SeO3)2,3.5309,"['H', 'O', 'Pr', 'Se']",4,80,1125.808504711005,4.670737386494183,-1.9780596257604168,0.0,True
mp-1202512,PrH12(NO5)3,3.7512,"['H', 'N', 'O', 'Pr']",4,62,609.4466841963788,2.3705364589712827,-1.355352636182796,0.0,True
mp-1220119,PrH18(BrO6)3,4.4853000000000005,"['Br', 'H', 'O', 'Pr']",4,80,860.6339508575943,2.650088678464546,-1.1914738448541675,0.0,True
mp-1209824,PrH6(CO3)3,3.3919,"['C', 'H', 'O', 'Pr']",4,76,851.6243611403582,2.550262270568002,-1.7649704662719292,0.0,True
mp-1203810,PrHSO5,5.622,"['H', 'O', 'Pr', 'S']",4,32,384.3151641842717,4.389519333386796,-2.517369346927084,0.0,True
mp-29254,PrIO,3.6567,"['I', 'O', 'Pr']",3,6,159.77115692301732,5.8994392510614055,-2.893951377222224,0.0,True
mp-1209670,PrMg(BO2)5,5.9465,"['B', 'Mg', 'O', 'Pr']",4,68,643.8201999378279,3.912761899852654,-3.0930052010294125,0.0,True
mp-4709,PrNbO4,3.7549,"['Nb', 'O', 'Pr']",3,12,164.85447072545767,5.999568523892993,-3.503020980277776,0.0,True
mp-769173,PrOF,4.4369,"['F', 'O', 'Pr']",3,6,91.95510381593472,6.35305416128651,-4.125393947222223,0.0,True
mp-14817,PrP5O14,5.3923,"['O', 'P', 'Pr']",3,80,1043.8768863194146,3.307268057059584,-2.8222259851190463,0.0,True
mp-4589,PrPO4,5.651599999999999,"['O', 'P', 'Pr']",3,24,298.5854281027905,5.247226128254432,-3.4434471143849184,0.0,True
mp-18677,PrSc3(BO3)4,4.389200000000001,"['B', 'O', 'Pr', 'Sc']",4,40,453.50755814234816,3.742189889946075,-3.453176868916666,0.0,True
mp-559756,PrScO3,4.2605,"['O', 'Pr', 'Sc']",3,20,263.56275255678537,5.89364906475246,-3.878540392833331,0.0,True
mp-558248,PrTa3O9,3.1504000000000003,"['O', 'Pr', 'Ta']",3,26,338.2701337934496,8.126667134747636,-3.502792147974359,0.0,True
mp-17722,PrTaO4,3.5592,"['O', 'Pr', 'Ta']",3,24,322.221046293228,7.953846647831872,-3.645757438166669,0.0,True
mp-19490,PrTl(MoO4)2,3.4692,"['Mo', 'O', 'Pr', 'Tl']",4,48,798.9299359206555,5.53006880697381,-2.358237235000002,0.0,True
mp-1209389,PrTl(WO4)2,3.3307,"['O', 'Pr', 'Tl', 'W']",4,24,352.34479790895546,7.926651144002845,-2.4775518395833345,0.0,True
mp-19169,PrVO4,3.0336,"['O', 'Pr', 'V']",3,12,178.03090964587668,4.772693965067853,-3.1636367186111123,0.0,True
mp-1200013,Rb18Mg6B29O58F,3.7865,"['B', 'F', 'Mg', 'O', 'Rb']",5,224,3532.3887820299383,2.768576451282751,-2.776969442105654,0.0,True
mp-559284,Rb2Al2B2O7,4.1788,"['Al', 'B', 'O', 'Rb']",4,52,809.2185368879886,2.942743351043979,-2.9794121660256403,0.0,True
mp-556275,Rb2Al2Sb2O7,3.5944000000000003,"['Al', 'O', 'Rb', 'Sb']",4,13,245.64375040062777,3.923571896233812,-2.527796269230769,0.0,True
mp-1196814,Rb2AsH5O6,3.9782,"['As', 'H', 'O', 'Rb']",4,56,770.6474068273986,2.989849169897221,-1.6344453659821423,0.0,True
mp-698164,Rb2B10H6O19,5.7894000000000005,"['B', 'H', 'O', 'Rb']",4,74,836.3733110428016,2.3391310965952643,-2.4625235403828825,0.0,True
mp-16980,Rb2B4O7,4.594,"['B', 'O', 'Rb']",3,52,665.6594490729339,3.254679225390305,-2.75967813128205,0.0,True
mp-1197195,Rb2B7H5O14,5.109500000000001,"['B', 'H', 'O', 'Rb']",4,112,1345.782053635537,2.347557768985904,-2.413025882514881,0.0,True
mp-557027,Rb2Be2Si2O7,4.396599999999999,"['Be', 'O', 'Rb', 'Si']",4,26,395.5537054234456,2.998444641261208,-2.974367648076923,0.0,True
mp-542884,Rb2BeH4(SO5)2,5.0725,"['Be', 'H', 'O', 'Rb', 'S']",5,76,1037.2273512000536,2.613397631181166,-1.9879304951315788,0.0,True
mp-557599,Rb2Bi(ClO4)5,4.0938,"['Bi', 'Cl', 'O', 'Rb']",4,56,934.0947550453824,3.118684451824635,-0.805905350714286,0.0,True
mp-1197894,Rb2BiMoPO8,3.523030553859027,"['Bi', 'Mo', 'O', 'P', 'Rb']",5,52,945.9511364663052,4.457531095166469,-2.323859505549451,0.0,True
mp-1196931,Rb2BiPWO8,4.0006,"['Bi', 'O', 'P', 'Rb', 'W']",5,52,949.6726919015188,5.054849089455229,-2.35318953478022,0.0,True
mp-4138,Rb2CO3,3.2867,"['C', 'O', 'Rb']",3,24,430.4310288281898,3.563798511889059,-2.0843878250000003,0.0,True
mp-558752,Rb2Ca2(SO4)3,5.3971,"['Ca', 'O', 'Rb', 'S']",4,76,1242.8641420713743,2.882035075117036,-2.5338258760526315,0.0,True
mp-1020641,Rb2Ca2(SiO3)3,4.1334,"['Ca', 'O', 'Rb', 'Si']",4,32,533.9412189619829,2.9814790560616826,-3.1673803178125013,0.0,True
mp-559758,Rb2CaV2O7,3.4856,"['Ca', 'O', 'Rb', 'V']",4,48,877.4588396564134,3.216335164226992,-2.640783560208334,0.0,True
mp-1210143,Rb2Cd2(MoO4)3,4.1126,"['Cd', 'Mo', 'O', 'Rb']",4,76,1514.77955938634,3.839288291898832,-1.9754529911842105,0.0,True
mp-6623,Rb2Cd2(SO4)3,3.676,"['Cd', 'O', 'Rb', 'S']",4,76,1189.391339531432,3.819493281851338,-2.001402373552631,0.0,True
mp-1194560,Rb2CdP2O7,3.4851,"['Cd', 'O', 'P', 'Rb']",4,48,876.9118235538061,3.463736098565056,-2.533896077232141,0.0,True
mp-15125,Rb2CdSi5O12,4.1094,"['Cd', 'O', 'Rb', 'Si']",4,160,2673.188045950917,3.0600316243267494,-2.9471608669375,0.0,True
mp-975505,Rb2CoP4(HO2)8,3.483,"['Co', 'H', 'O', 'P', 'Rb']",5,62,724.6339590047921,2.8315276152479414,-2.0868624072119824,0.0,True
mp-17071,Rb2CrO4,3.1436,"['Cr', 'O', 'Rb']",3,28,517.3937604268747,3.683518040687364,-2.0608430942857145,0.0,True
mp-1198856,Rb2FeH12(SO7)2,4.0478,"['Fe', 'H', 'O', 'Rb', 'S']",5,62,715.8454238598653,2.4449409763460235,-1.6212837024193545,0.0,True
mp-560010,Rb2Ga2B2O7,3.6745,"['B', 'Ga', 'O', 'Rb']",4,52,827.5254442113651,3.5637736842263146,-2.5226564421794864,0.0,True
mp-1186921,Rb2Ga2Ge3O10,3.2697000000000003,"['Ga', 'Ge', 'O', 'Rb']",4,34,563.5645144598582,4.056116754835679,-2.2348888500000004,0.0,True
mp-555485,Rb2GdGa(SiO3)4,3.3601,"['Ga', 'Gd', 'O', 'Rb', 'Si']",5,80,1275.011400818635,3.658328390922642,-3.1319166178750004,0.0,True
mp-1021330,Rb2Ge(S2O7)3,3.8101,"['Ge', 'O', 'Rb', 'S']",4,60,969.096109609494,2.645471595973152,-1.8858974011666665,0.0,True
mp-557372,Rb2Ge4O9,3.7735,"['Ge', 'O', 'Rb']",3,90,1262.434115077184,4.778578719983558,-2.152708218,0.0,True
mp-1020707,Rb2GeB4O9,4.0842,"['B', 'Ge', 'O', 'Rb']",4,64,912.3744721831534,3.1363604851140803,-2.655388389947917,0.0,True
mp-556051,Rb2GeO3,3.0091,"['Ge', 'O', 'Rb']",3,72,1441.8862024690727,4.029469334356998,-2.076389065416665,0.0,True
mp-8450,Rb2Li2GeO4,3.3651,"['Ge', 'Li', 'O', 'Rb']",4,18,283.883025993288,3.76062581860821,-2.1233419424074067,0.0,True
mp-8449,Rb2Li2SiO4,3.8516,"['Li', 'O', 'Rb', 'Si']",4,18,267.73333835982066,3.4347939885121157,-2.497921002962963,0.0,True
mp-1020705,Rb2Li3B(P2O7)2,5.5484,"['B', 'Li', 'O', 'P', 'Rb']",5,96,1252.061078087172,2.9201581984532456,-2.7385943267807527,0.0,True
mp-1209478,Rb2Li3GaO4,3.5182,"['Ga', 'Li', 'O', 'Rb']",4,20,287.87471961044355,3.754903719591632,-2.02770875225,0.0,True
mp-14363,Rb2LiAsO4,3.5526,"['As', 'Li', 'O', 'Rb']",4,16,284.52447583904245,3.69776133472157,-2.107650687604167,0.0,True
mp-1195542,Rb2LiNd(BO3)2,5.055499999999999,"['B', 'Li', 'Nd', 'O', 'Rb']",5,48,697.5790993278704,4.187054739760608,-2.8503695638888886,0.0,True
mp-19123,Rb2LiVO4,3.965,"['Li', 'O', 'Rb', 'V']",4,16,269.660361957834,3.606254225225645,-2.367439304166667,0.0,True
mp-1196570,Rb2LuSi4O10F,4.927899999999999,"['F', 'Lu', 'O', 'Rb', 'Si']",5,72,1130.922759946773,3.74263204332328,-3.3298140417592594,0.0,True
mp-1210378,Rb2Mg2(MoO4)3,4.3042,"['Mg', 'Mo', 'O', 'Rb']",4,76,1323.8362248891128,3.508929351059734,-2.3469515784210526,0.0,True
mp-1209620,Rb2Mg2(SO4)3,5.6076,"['Mg', 'O', 'Rb', 'S']",4,76,1045.653053304121,3.2252041712362223,-2.3791982364473685,0.0,True
mp-1203952,Rb2MgH12(SO7)2,5.0565,"['H', 'Mg', 'O', 'Rb', 'S']",5,62,706.9290771888498,2.327606910159292,-1.7292764877419355,0.0,True
mp-780006,Rb2MgH12(SeO7)2,3.9247384991419394,"['H', 'Mg', 'O', 'Rb', 'Se']",5,62,750.8198888833149,2.606399953677093,-1.527070554506048,0.0,True
mp-24606,Rb2MgH8(CO5)2,4.535299999999999,"['C', 'H', 'Mg', 'O', 'Rb']",5,46,522.829513855714,2.460301792728689,-1.7631472856521748,0.0,True
mp-1541753,Rb2MgO2,3.1754,"['Mg', 'O', 'Rb']",3,20,379.7162111189221,3.974967522045157,-1.9010544185,0.0,True
mp-561031,Rb2MgP2WO10,3.3881,"['Mg', 'O', 'P', 'Rb', 'W']",5,128,2018.4464282593103,3.955599531261137,-2.676908863627232,0.0,True
mp-863025,Rb2MgP4(HO2)8,5.3654,"['H', 'Mg', 'O', 'P', 'Rb']",5,31,378.1481057153841,2.560925329557136,-2.214868413179724,0.0,True
mp-1020860,Rb2MgSi5O12,4.7822,"['Mg', 'O', 'Rb', 'Si']",4,160,2608.925427035867,2.6867814020640246,-3.1281924251249995,0.0,True
mp-559207,Rb2Mn(PO3)4,4.2919,"['Mn', 'O', 'P', 'Rb']",4,76,1182.600846921372,3.042839441574463,-2.651904340736972,0.0,True
mp-12436,Rb2Mn2(SO4)3,4.4946,"['Mn', 'O', 'Rb', 'S']",4,76,1058.1680702774922,3.571628779510535,-2.147584803466425,0.0,True
mp-1195883,Rb2MnSi5O12,3.1728,"['Mn', 'O', 'Rb', 'Si']",4,160,2640.991924031491,2.8082445816761057,-3.014348673084052,0.0,True
mp-1209465,Rb2Mo(OF2)2,3.4841,"['F', 'Mo', 'O', 'Rb']",4,18,325.9064008103888,3.820010772387136,-2.693968393888889,0.0,True
mp-541075,Rb2Mo3O10,3.3904,"['Mo', 'O', 'Rb']",3,30,525.3273393445133,3.91168632479951,-2.109251237,0.0,True
mp-19212,Rb2MoO4,4.4469,"['Mo', 'O', 'Rb']",3,14,282.50599379120706,3.889672343480605,-2.1996417928571432,0.0,True
mp-1209627,Rb2MoP2O9,3.0281,"['Mo', 'O', 'P', 'Rb']",4,56,971.2124639353402,3.2336170810596374,-2.501914244948981,0.0,True
mp-556349,Rb2MoSeO6,3.1275,"['Mo', 'O', 'Rb', 'Se']",4,40,696.1638164429583,4.215555480305127,-1.9181220237343752,0.0,True
mp-559711,Rb2Na2SiO4,3.083,"['Na', 'O', 'Rb', 'Si']",4,72,1237.1706221770462,3.317916789543127,-2.3299492411398464,0.0,True
mp-559610,Rb2NaAl2(PO4)3,4.6181,"['Al', 'Na', 'O', 'P', 'Rb']",5,80,1176.227873358126,3.008734757072639,-2.9243520747653933,0.0,True
mp-505772,Rb2NaH5(CO4)2,4.1978,"['C', 'H', 'Na', 'O', 'Rb']",5,72,953.877586284699,2.443998193035421,-1.7518238102849617,0.0,True
mp-766230,Rb2NaZn2H5(C2O7)2,4.0529,"['C', 'H', 'Na', 'O', 'Rb', 'Zn']",6,56,618.7670046353095,3.230105718668681,-1.7958914479510528,0.0,True
mp-1209582,Rb2Ni2(SO4)3,4.0383,"['Ni', 'O', 'Rb', 'S']",4,76,1029.9166741173594,3.71803946780959,-1.9244405557894737,0.0,True
mp-24688,Rb2NiH12(SO7)2,4.8413,"['H', 'Ni', 'O', 'Rb', 'S']",5,62,696.2054363184257,2.527500471409383,-1.6041728583870964,0.0,True
mp-24755,Rb2NiH12(SeO7)2,3.6659,"['H', 'Ni', 'O', 'Rb', 'Se']",5,62,742.9509191112994,2.7877258561279703,-1.4015440770866932,0.0,True
mp-1198723,Rb2NiP4(HO2)8,5.1765,"['H', 'Ni', 'O', 'P', 'Rb']",5,31,381.7274462895476,2.686504085405361,-2.084475933986175,0.0,True
mp-753854,Rb2PH3SeO8,4.099,"['H', 'O', 'P', 'Rb', 'Se']",5,30,470.258322157306,2.908855486948532,-1.8755563893824407,0.0,True
mp-1203345,Rb2PH5O6,4.7578,"['H', 'O', 'P', 'Rb']",4,56,719.347812424113,2.7972714545849167,-1.9081359957780617,0.0,True
mp-6160,Rb2PO3F,4.3183,"['F', 'O', 'P', 'Rb']",4,28,506.6920507204848,3.525051245191672,-2.7570006924489787,0.0,True
mp-1195322,Rb2Pd(S4O13)2,4.893065446226991,"['O', 'Pd', 'Rb', 'S']",4,37,590.561186364962,2.670814940807174,-1.7367467931081082,0.0,True
mp-752728,Rb2S2O7,5.0587,"['O', 'Rb', 'S']",3,22,359.3482183574556,3.2075239813255334,-2.1160462345454545,0.0,True
mp-3372,Rb2SO4,5.0014,"['O', 'Rb', 'S']",3,28,483.8338438324057,3.6653983435263022,-2.2650595153571373,0.0,True
mp-560504,Rb2Sb2OF10,3.7737,"['F', 'O', 'Rb', 'Sb']",4,60,1090.368245009172,3.7795057118899846,-2.8324314580000003,0.0,True
mp-679927,Rb2Sc(NO3)5,3.0417,"['N', 'O', 'Rb', 'Sc']",4,69,972.7767037395872,2.693230876745121,-1.4236957726086883,0.0,True
mp-1198458,Rb2ScSi4O10F,5.0117,"['F', 'O', 'Rb', 'Sc', 'Si']",5,72,1096.9356132894543,3.0713505469387963,-3.2881477756944446,0.0,True
mp-1190543,Rb2Se2O7,3.0932,"['O', 'Rb', 'Se']",3,22,399.1081810659682,3.6684338132726886,-1.5535593186079537,0.0,True
mp-4618,Rb2SeO4,3.6558,"['O', 'Rb', 'Se']",3,28,529.3673523470366,3.938527147602529,-1.80256207176339,0.0,True
mp-1020711,Rb2Si(S2O7)3,5.2546,"['O', 'Rb', 'S', 'Si']",4,60,953.1660196715272,2.534445422928637,-1.9815403055,0.0,True
mp-28971,Rb2Si2O5,4.0396,"['O', 'Rb', 'Si']",3,36,631.4459588922309,3.2304112098562943,-2.889471357500001,0.0,True
mp-17382,Rb2Si3SnO9,3.7986,"['O', 'Rb', 'Si', 'Sn']",4,30,444.9629445965634,3.8654351534574167,-2.8654771900000005,0.0,True
mp-16194,Rb2SiO3,3.4349,"['O', 'Rb', 'Si']",3,72,1356.479440890147,3.628674517836544,-2.634081507222222,0.0,True
mp-557355,Rb2SiP4O13,5.166600000000001,"['O', 'P', 'Rb', 'Si']",4,40,554.182364819996,3.181602699162489,-2.736484309428572,0.0,True
mp-1209338,Rb2Sr(PO3)4,5.446239581366221,"['O', 'P', 'Rb', 'Sr']",4,19,294.1711337849649,3.242621993585515,-2.835119066503759,0.0,True
mp-14354,Rb2SrP2O7,4.712999999999999,"['O', 'P', 'Rb', 'Sr']",4,24,407.3593919869237,3.5260331525186266,-2.915331958690475,0.0,True
mp-558318,Rb2TbGa(SiO3)4,4.0952,"['Ga', 'O', 'Rb', 'Si', 'Tb']",5,80,1266.0392044992884,3.693043885422546,-3.141671946583334,0.0,True
mp-558396,Rb2Te(H6O5)2,3.0155000000000003,"['H', 'O', 'Rb', 'Te']",4,50,549.6359948757093,2.8436674720421364,-1.4260267496666663,0.0,True
mp-559096,Rb2TeH6SO10,3.2573,"['H', 'O', 'Rb', 'S', 'Te']",5,80,1041.5010479105222,3.167327942493993,-1.6561587292083335,0.0,True
mp-1179820,Rb2TeH6SeO10,3.3445,"['H', 'O', 'Rb', 'Se', 'Te']",5,80,1088.3303352386165,3.317245851591774,-1.495781350450521,0.0,True
mp-8248,Rb2TeO3,3.594,"['O', 'Rb', 'Te']",3,12,280.48933066328664,4.103064542530409,-1.8322962761111097,0.0,True
mp-555252,Rb2Ti(GeO3)3,3.0729,"['Ge', 'O', 'Rb', 'Ti']",4,90,1383.108508472882,4.183201503077454,-2.441583086111112,0.0,True
mp-18582,Rb2Ti(Si2O5)3,3.4853,"['O', 'Rb', 'Si', 'Ti']",4,48,683.3167125804766,3.0488559647769184,-3.193642910138891,0.0,True
mp-17037,Rb2Ti(SiO3)3,3.1377000000000006,"['O', 'Rb', 'Si', 'Ti']",4,30,429.0557793763726,3.4603898627550835,-3.135008044222224,0.0,True
mp-1209370,Rb2Ti4O9,3.4696,"['O', 'Rb', 'Ti']",3,30,420.0213638009568,4.004053450620448,-3.249523202222222,0.0,True
mp-5403,Rb2TiO3,3.864,"['O', 'Rb', 'Ti']",3,24,479.4990723463446,3.695799867567677,-2.751183317222221,0.0,True
mp-1219649,Rb2W(OF2)2,3.1963,"['F', 'O', 'Rb', 'W']",4,9,163.0058043060818,4.714214738377874,-2.6815707372222217,0.0,True
mp-1209461,Rb2W3SeO12,3.0014000000000003,"['O', 'Rb', 'Se', 'W']",4,36,555.6207786686348,5.937839342675495,-2.110305304019096,0.0,True
mp-18864,Rb2WO4,4.385400000000001,"['O', 'Rb', 'W']",3,14,286.91497270172096,4.847354274115076,-2.248733529999998,0.0,True
mp-561251,Rb2Y(NO3)5,3.3341,"['N', 'O', 'Rb', 'Y']",4,69,1098.1620019201764,2.585095839323153,-1.4630581051449287,0.0,True
mp-555230,Rb2YGa(SiO3)4,4.1384,"['Ga', 'O', 'Rb', 'Si', 'Y']",5,80,1219.4496413394158,3.452752568701133,-3.136539828250014,0.0,True
mp-557089,Rb2Zn3(P2O7)2,4.1684,"['O', 'P', 'Rb', 'Zn']",4,46,720.3347285272761,3.296709614246802,-2.535591127329192,0.0,True
mp-24112,Rb2ZnH12(SO7)2,4.845,"['H', 'O', 'Rb', 'S', 'Zn']",5,62,709.289087781427,2.5123220299481046,-1.6299994670967737,0.0,True
mp-24182,Rb2ZnH12(SeO7)2,3.6833,"['H', 'O', 'Rb', 'Se', 'Zn']",5,62,753.014526808932,2.780087826797362,-1.427161236280241,0.0,True
mp-560365,Rb2Zr(IO3)6,3.3527,"['I', 'O', 'Rb', 'Zr']",4,27,481.1947647483399,4.526072847014459,-1.369478456851853,0.0,True
mp-17085,Rb2Zr3OF12,5.3336,"['F', 'O', 'Rb', 'Zr']",4,36,542.2483295658423,4.217355575670911,-3.8575186983333336,0.0,True
mp-1101461,Rb2ZrO3,4.283899999999999,"['O', 'Rb', 'Zr']",3,24,469.13635401586026,4.391295963500316,-2.7505519329166663,0.0,True
mp-560459,Rb3Al2(PO4)3,4.4173,"['Al', 'O', 'P', 'Rb']",4,40,683.0268419437905,2.894429827528354,-2.932643588821428,0.0,True
mp-1020716,Rb3B(SO4)3,5.1274,"['B', 'O', 'Rb', 'S']",4,76,1216.1052639460174,3.0335105994740883,-2.2136274869298247,0.0,True
mp-1201509,Rb3B(SeO4)3,3.0595,"['B', 'O', 'Rb', 'Se']",4,76,1448.9269903888087,3.190995815917426,-1.7246000116419964,0.0,True
mp-1199257,Rb3B2P3H2O13,5.2981,"['B', 'H', 'O', 'P', 'Rb']",5,92,1344.1038186723013,2.8709034906877946,-2.5651076756418227,0.0,True
mp-29525,Rb3BiO3,3.1021,"['Bi', 'O', 'Rb']",3,28,678.9058800236188,5.022733744775517,-1.6211958614285709,0.0,True
mp-1200569,Rb3Cd(BO2)5,3.7312,"['B', 'Cd', 'O', 'Rb']",4,76,1194.4883451595017,3.241111397915916,-2.598353043728071,0.0,True
mp-1209331,Rb3ErV2O8,3.3909,"['Er', 'O', 'Rb', 'V']",4,14,252.93202353557865,4.290598257411893,-2.7256904166071427,0.0,True
mp-23781,Rb3H(SO4)2,5.251099999999999,"['H', 'O', 'Rb', 'S']",4,28,432.7018349664402,3.450288060992456,-2.1116342345535712,0.0,True
mp-1219652,Rb3H(SeO4)2,3.4013,"['H', 'O', 'Rb', 'Se']",4,28,517.0231422285156,3.4900369951036385,-1.6593810113169636,0.0,True
mp-1209368,Rb3HoV2O8,3.3645715258605278,"['Ho', 'O', 'Rb', 'V']",4,14,251.50577671402544,4.299554664050395,-2.719616111249999,0.0,True
mp-557875,Rb3In(PO4)2,3.4028,"['In', 'O', 'P', 'Rb']",4,112,1938.486056462346,3.8456194157158943,-2.55328195497874,0.0,True
mp-1209773,Rb3La3(BO3)4,3.8383,"['B', 'La', 'O', 'Rb']",4,88,1438.0108226358543,4.195689255389388,-3.1324733338257573,0.0,True
mp-1103735,Rb3Lu(PO4)2,5.6498,"['Lu', 'O', 'P', 'Rb']",4,14,219.92489154509,4.69121393756927,-2.9779045284608867,0.0,True
mp-1104938,Rb3Na(MoO4)2,4.5822,"['Mo', 'Na', 'O', 'Rb']",4,14,274.42918123451176,3.62610322809313,-2.18867727099138,0.0,True
mp-560476,Rb3NaTiO4,3.2452,"['Na', 'O', 'Rb', 'Ti']",4,36,719.2988974425541,3.612955972644541,-2.359386815245849,0.0,True
